,id,title,body,tags,answers,score
973,66884101,Changing the elements of double array,"<p>I created array like this,</p>
<pre><code>matrix = [[&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;],
      [&quot; &quot;,&quot; &quot;,&quot; &quot;,&quot; &quot;,&quot; &quot;,&quot; &quot;,&quot; &quot;,&quot; &quot;,&quot; &quot;,&quot; &quot;,&quot; &quot;],
      [&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;],
      [&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;],
      [&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;],
      [&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;],
      [&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;],
      [&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;],
      [&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;],
      [&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;],
      [&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;],
      [&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;,&quot;.&quot;]]

print('\n'.join([' '.join([str(cell) for cell in row]) for row in matrix]))
</code></pre>
<p>I want to changing element of array. For example, when user enter input like 0 2, i wanted to change the matrix[0][2] with &quot; | &quot; how can i do that? I know how can i get input i am just  curious about replacing  part.</p>",python|arrays,"<p>You can use this snippet:</p>
<pre><code>def change(matrix, i, j, element):
    matrix[i][j] = element
    return matrix
</code></pre>
<p>You don't need a function to do this!</p>",0
974,66861174,Python: How can I add a parameter to an itertools function?,"<p>I want to create a function which returns a function creating an iterator (like something from itertools), but with a parameter set by the outer function.</p>
<p>For example, say I want to take a running sum, but exclude values that are larger than a given cutoff (which is the parameter of the function).</p>
<p>So, say I have a list like this:</p>
<pre class=""lang-py prettyprint-override""><code>x = [1, 1, 1, 1, 25, 1, 1]
</code></pre>
<p>And I want a function that would take the running sum, but ignore values greater than 10, to give me an output like this:</p>
<pre class=""lang-py prettyprint-override""><code>y = [1, 2, 3, 4, 4, 5, 6]
</code></pre>
<p>This code will do the trick:</p>
<pre class=""lang-py prettyprint-override""><code>t = 10
accumulate(x,lambda x,y:x if y&gt;=t else x+y)
</code></pre>
<p>But now I want to make a function which returns a function like the above, where I can pass it the value t as the parameter.
This is what I tried:</p>
<pre class=""lang-py prettyprint-override""><code>def sum_small_nums(t):
    def F(x):
        new_x = accumulate(x,lambda x,y: x if y&gt;=t else x+y)
    return F
</code></pre>
<p>Unfortunately this doesn't seem to work. I can create a function from the above, but when I try to call it, I don't get the output I am expecting (e.g. I get 'None' instead of a list):</p>
<pre class=""lang-py prettyprint-override""><code>sum_under_10 = sum_small_nums(10)
print(sum_under_10)
x = [1, 1, 1, 1, 25, 1, 1]
x2 = sum_under_10(x)
print(x2)
</code></pre>
<p>returns</p>
<pre><code>&lt;function sum_small_nums.&lt;locals&gt;.F at 0x7feab135a1f0&gt;
None
</code></pre>",python|itertools,"<p>You're close! Need to <code>return</code> the list from the inner function:</p>
<pre class=""lang-py prettyprint-override""><code>def sum_small_nums(t):
    def F(x):
        new_x = accumulate(x, lambda x, y: x if y &gt;= t else x + y)
        return list(new_x)
   return F
</code></pre>
<p>When you don't <code>return</code> anything from a function, <code>None</code> is implicitly returned.</p>",2
975,66888149,CoolProp script from Python to Julia,"<p>I try to repeat the examples shown, <a href=""http://coolprop.sourceforge.net/coolprop/python-cycles.html"" rel=""nofollow noreferrer"">Cycle Calculations</a></p>
<p>But I don't know how to translate the following line correctly,</p>
<p>I receive the following alert, in the developed script</p>
<pre><code>using PyCall
Julia&gt;pyimport(&quot;sys&quot;).executable

Julia&gt;@pyimport CoolProp.CoolProp as CP

Julia&gt;@pyimport CoolProp.Plots as CPP #StateContainer

Julia&gt;T0 = 300.000; p0 = 200000.000; h0 = 112745.749; s0 = 393.035;

Julia&gt;cycle_states = CPP.StateContainer()
15:36:55-&gt;&gt;PyObject &lt;CoolProp.Plots.SimpleCycles.StateContainer object at 0x00000000427A9AF0&gt;

Julia&gt;cycle_states['H'] = h0
ERROR: MethodError: no method matching setindex!(::PyObject, ::Float64, ::Char)
Closest candidates are:
  setindex!(::PyObject, ::Any, ::Union{AbstractString, Symbol}) at C:\Users\hermesr\.julia\packages\PyCall\tqyST\src\PyCall.jl:346
  setindex!(::PyObject, ::Any, ::Integer) at deprecated.jl:70
  setindex!(::PyObject, ::Any, ::Integer, ::Integer) at deprecated.jl:70
  ...
Stacktrace:
 [1] top-level scope at REPL[191]:1
</code></pre>
<p>How to achieve the following command: print (cycle states).
I have tried</p>
<pre><code>@pycall(cycle_states)
ERROR: ArgumentError: Usage: @pycall func (args …) :: T;
get! (cycle_states)
ERROR: MethodError: no method matching get! (:: PyObject)
print(cycle states)
PyObject &lt;CoolProp.Plots.SimpleCycles.StateContainer object at 0x0000000007E70AF0&gt;
</code></pre>",python|julia,"<p>For builtin containers and some numpy containers or other well known types, PyCall can automatically convert them to a julia native object. However <code>cycle_states</code> is only a dict-like object in Python and is not well known so Julia and PyCall knows nothing about how to automatically handle an unknown dict-like object so it returns a <code>PyObject</code> object, which is merely a wrapper to the underlying PyObject* pointer. Fortunately PyCall provides you tools to call functions on these underlying objects and they are clearly written in the document. I'll introduce three ways to get and set value on dict-like objects.</p>
<h2>use get and set! functions</h2>
<p>PyCall provides a convenient way to call the underlying <code>__getitem__</code> and <code>__setitem__</code> methods, which is <code>get</code> and <code>set!</code>. So you can simply set and get values from StateContainer object.</p>
<pre><code>julia&gt; cycle_states = CPP.StateContainer()
ArgumentError: only Dict and Mapping objects can be converted to PyDict
julia&gt; set!(cycle_states,&quot;H&quot;,h0)
112745.749
julia&gt; get(cycle_states, &quot;H&quot;)
112745.749
</code></pre>
<h2>use PyCall string macros to use your object in Python environment</h2>
<p>The second way to do this is also intuitive, which is using the object in its native environment. PyCall provides string macros to do this. For example</p>
<pre><code>julia&gt; py&quot;&quot;&quot;
       $cycle_states[&quot;H&quot;] = $h0
       &quot;&quot;&quot;

julia&gt; py&quot;$cycle_states['H']&quot;
       112745.749
</code></pre>
<p>You can see there are two types of string macro, the multi-line one can run arbitrary python codes in it but it will return <code>nothing</code>, so we use it to assign values, the <code>py&quot;&quot;</code> evaluates the expression in Python's <code>eval</code> function so it cannot assign value, but it will return value to Julia environment, so we use it to get values. Also notice the dollar sign, since <code>cycle_states</code> and <code>h0</code> are variables defined in Julia environment, we have to add the dollar sign to pass the value to Python.</p>
<h2>directly call the <code>__getitem__</code>, <code>__setitem__</code> method</h2>
<p>PyCall allows you to directly call methods of an object (or any functions in Python) by using <code>pycall</code> function, <code>@pycall</code> macro or directly use function call syntax.</p>
<pre><code>julia&gt; pycall(cycle_states.__setitem__,PyAny,&quot;H&quot;,h0)

julia&gt; pycall(cycle_states.__getitem__,PyAny,&quot;H&quot;)
       112745.749
</code></pre>
<p>Here <code>PyAny</code> type means we let PyCall to infer the return type. This will bring some performance overhead since PyCall has to determine the type at runtime and Julia's compiler cannot generate optimized code. However if you are using Python to do some heavy work I would say the overhead is negligible.</p>
<p>The <code>@pycall</code> macro is a convenient way to call <code>pycall</code> function. It will automatically convert to a call to <code>pycall</code>. In this example I'll specify a return type.</p>
<pre><code>julia&gt; @pycall cycle_states.__setitem__(&quot;H&quot;,h0)::PyObject
       PyObject None
julia&gt; @pycall cycle_states.__getitem__(&quot;H&quot;)::Int32
       112745
</code></pre>
<p>You can see that the fractional part has disappeared since <code>Int32</code> is specified.</p>
<p>If you don't want to specify PyAny every time, you can directly call it and PyCall will assume the PyObject is callable.</p>
<pre><code>julia&gt; cycle_states.__setitem__(&quot;H&quot;,h0)

julia&gt; cycle_states.__getitem__(&quot;H&quot;)
       112745.749
</code></pre>
<p>However if you need to specify return type you must use <code>pycall</code> or <code>@pycall</code>.</p>
<p>For more information about PyCall, refer to the document <a href=""https://github.com/JuliaPy/PyCall.jl"" rel=""nofollow noreferrer"">https://github.com/JuliaPy/PyCall.jl</a></p>",1
976,67162666,Pandas string series into several Boolean columns,"<p>I have a DF, with 2 columns, id and symptoms (int, string)
it looks like this:</p>
<pre><code>id      symptoms
1       symptom1;symptom2 
2       symptom2;symptom3 
3       symptom1;symptom3;symptom4
</code></pre>
<p>I want it to change the columns to id, symptom1, symptom2, symptom3, symptom4,...
and the values in the new columns will be true/false depending on the original column.
so the first row will be: [id1, true, true, false, false,...]</p>
<p>I found this question which is close:
<a href=""https://stackoverflow.com/questions/55147641/changing-a-string-column-into-several-boolean-columns-using-pandas"">Changing a string column into several boolean columns using pandas</a></p>
<p>but in my case I might have several symptoms and I couldn't get it to work.</p>
<p>any advice on how to get to this?</p>",python|pandas|type-conversion,"<p>Try with <code>get_dummies</code></p>
<pre><code>out = df.join(df.pop('symptoms').str.get_dummies(';').astype(bool))
</code></pre>",1
977,67254748,"Find the duplicate in my list, and use it later in the code","<p>Hi i am trying to write a code that checks for duplicates in my list. i want to use this duplicate later in the program (its for a puzzle, the one there is two of is the right answer to the puzzle).
I want the &quot;duplicate&quot; to be stored in &quot;i&quot; - that way i can do something like
if i = RGB_orange - do this or that. just an example</p>
<p>I have tried alot of diffrent things. this is the closest i got. Any help is appreciated.<br />
BTW - the contents of that list is diffrent RGB values. coordiantes is another list, its where my program gets its RGB values.</p>
<pre><code>    for x in coordinates:
            rgbvalue = Tappair.getpixel(x)

#            rgblist = [(94, 197, 189), ## just an example
#                   (127, 176, 254),
#                   (233, 131, 78),
#                   (239, 106, 253),
#                   (233, 131, 78),
#                   (225, 81, 99),
#                   (126, 230, 129),
#                   (139, 33, 200)]

            rgblist = []


            rgblist.append(rgbvalue)
            print(rgblist)
            for i in rgblist:
                if rgblist.count(i) == 2:
                    print(i)
                    print(&quot;Counted&quot;)
                    print(rgblist)
                    break
</code></pre>
<p>EDIT: this works:</p>
<pre><code>def tap_the_pair():
if pyautogui.locateCenterOnScreen('TapPair.png', confidence=0.9, region=(689, 250, 640, 1000)) != None:
    Tappair = pyautogui.screenshot(region=(734, 429, 540, 540))
    Tappair.save(r&quot;C:\Users\Andreas\Desktop\pythonProject\WholeTapPair.png&quot;)
    print(&quot;tap pair game found&quot;)

    rgblist = []

   # rgblist.append(rgbvalue)

    rgb_dict = {}

    for x in coordinates:
        rgbvalue = Tappair.getpixel(x)
        if rgbvalue in rgb_dict:
            print(rgbvalue)
            return rgbvalue
        else:
            rgb_dict[rgbvalue] = True
</code></pre>",python|pyautogui,"<p>The solution provided in the question also works, but it has a time complexity of O(n^2). A better approach with better time complexity can be to use dictionaries:</p>
<pre><code>rgb_dict = {}

for rgb in rgblist:
    if rgb in rgb_dict:
        print(rgb)
        break
    else:
        rgb_dict[rgb] = True
</code></pre>
<p>After the loop ends, <code>rgb</code> will contain the duplicate. This solution has a time complexity of O(n).</p>
<p>Edit: try this code specific to your example. It can be done using a single for loop</p>
<pre><code>rgb_dict = {}

for x in coordinates:
    rgbvalue = Tappair.getpixel(x)
    if rgbvalue in rgb_dict:
        print(rgbvalue)
        return rgbvalue
    else:
         rgb_dict[rgbvalue] = True
</code></pre>",1
978,67254748,"Find the duplicate in my list, and use it later in the code","<p>Hi i am trying to write a code that checks for duplicates in my list. i want to use this duplicate later in the program (its for a puzzle, the one there is two of is the right answer to the puzzle).
I want the &quot;duplicate&quot; to be stored in &quot;i&quot; - that way i can do something like
if i = RGB_orange - do this or that. just an example</p>
<p>I have tried alot of diffrent things. this is the closest i got. Any help is appreciated.<br />
BTW - the contents of that list is diffrent RGB values. coordiantes is another list, its where my program gets its RGB values.</p>
<pre><code>    for x in coordinates:
            rgbvalue = Tappair.getpixel(x)

#            rgblist = [(94, 197, 189), ## just an example
#                   (127, 176, 254),
#                   (233, 131, 78),
#                   (239, 106, 253),
#                   (233, 131, 78),
#                   (225, 81, 99),
#                   (126, 230, 129),
#                   (139, 33, 200)]

            rgblist = []


            rgblist.append(rgbvalue)
            print(rgblist)
            for i in rgblist:
                if rgblist.count(i) == 2:
                    print(i)
                    print(&quot;Counted&quot;)
                    print(rgblist)
                    break
</code></pre>
<p>EDIT: this works:</p>
<pre><code>def tap_the_pair():
if pyautogui.locateCenterOnScreen('TapPair.png', confidence=0.9, region=(689, 250, 640, 1000)) != None:
    Tappair = pyautogui.screenshot(region=(734, 429, 540, 540))
    Tappair.save(r&quot;C:\Users\Andreas\Desktop\pythonProject\WholeTapPair.png&quot;)
    print(&quot;tap pair game found&quot;)

    rgblist = []

   # rgblist.append(rgbvalue)

    rgb_dict = {}

    for x in coordinates:
        rgbvalue = Tappair.getpixel(x)
        if rgbvalue in rgb_dict:
            print(rgbvalue)
            return rgbvalue
        else:
            rgb_dict[rgbvalue] = True
</code></pre>",python|pyautogui,"<p>You can find the duplicates in your list with:</p>
<pre><code>import collections

rgblist = [(94, 197, 189), (127, 176, 254), (233, 131, 78), (239, 106, 253), (233, 131, 78), (225, 81, 99), (126, 230, 129), (139, 33, 200)]

duplicates = [item for item, count in collections.Counter(rgblist).items() if count &gt; 1]

print(duplicates)

for i in duplicates:
    # Do something with each duplicate
</code></pre>
<p>Output:</p>
<pre><code>[(233, 131, 78)]     
</code></pre>",1
979,67175980,How to Construct a spherical nanoparticles from the large bulk structure using python3,"<p>Problem definition: I wanted to construct spherical nanoparticles of maghemite nanoparticles(gamma Fe2O3) with a radius of 40 angstrom (4nm). I have the lammps data file of large bulk system (replicate :10 10 10, 160000 atoms). I am a beginner in python but I have managed to write a code in python I tried deleting the x,y,z coordinates from the center of all three axis which is not within the radius distance but it is not working, only after looking at the output in VMD i understood i am doing things wrongly but i don't know how to cut a sphere out of a cube please some one help me in this. following is my python code.Thanks in advance.</p>
<pre><code>import pandas as pd
import numpy as np
df = pd.read_csv(&quot;data.supercell443.txt&quot;,sep='\t',header=None)

optdf = pd.DataFrame([])

IL = 1

xmid = df[4].max()/2
ymid = df[5].max()/2
zmid = df[6].max()/2
xallowed_less = xmid+40
xallowed_more = xmid-40
yallowed_less = ymid+40
yallowed_more = ymid-40
zallowed_more = zmid-40
zallowed_less = zmid+40
for i,j,k,l,x,y,z in df.values:
  if abs(xmid-x) = 40:
    tdf = pd.DataFrame([IL,j,k,l,x,y,z])
    optdf = optdf.append(tdf.T)
  IL+=1
</code></pre>
<p><a href=""https://i.stack.imgur.com/0sH4k.png"" rel=""nofollow noreferrer"">Input image from data file using VMD software</a>
<a href=""https://i.stack.imgur.com/BAg5D.png"" rel=""nofollow noreferrer"">Output image of code</a></p>",python|lammps,"<p>Is it necessary to do this in Python? This is easily done in LAMMPS itself using the 'group' command or using existing tools such as <a href=""https://atomsk.univ-lille.fr/tutorial_Si_sphere.php"" rel=""nofollow noreferrer"">Atomsk</a>.</p>",-1
980,67174152,How to enter into the folder given as a command line argument in python,"<p>I want to open the folder that is given as a command-line argument in a python file-like <strong>test.py folder1</strong> and then print all file names in that folder. Also, test.py and folder1 is not in the same directory.</p>
<p>I am stuck in part where I need to enter into the folder that is passed as an arg.</p>
<pre><code>import os

filename = sys.srgv[1]
os.chdir(&quot;/home/all_folder&quot;)
folder= os.listdir()
if filename in folder:
   ...
</code></pre>",python|subprocess|file-handling,"<p>You can provide the folder as an argument to os.listdir, then you do not have to use os.chdir to change the curent directory. Below is an example program which takes the folder as the first command line argument, and prints the files in that folder:</p>
<pre><code>import os
import sys

folder = sys.argv[1]

folder_content = os.listdir(folder)
for filename in folder_content:
    print(filename)
</code></pre>
<p>Example usage: <code>python test.py /home/my_username/somefolder</code></p>",0
981,67174152,How to enter into the folder given as a command line argument in python,"<p>I want to open the folder that is given as a command-line argument in a python file-like <strong>test.py folder1</strong> and then print all file names in that folder. Also, test.py and folder1 is not in the same directory.</p>
<p>I am stuck in part where I need to enter into the folder that is passed as an arg.</p>
<pre><code>import os

filename = sys.srgv[1]
os.chdir(&quot;/home/all_folder&quot;)
folder= os.listdir()
if filename in folder:
   ...
</code></pre>",python|subprocess|file-handling,"<p>Try using the full path</p>
<pre class=""lang-py prettyprint-override""><code>from os import listdir
from os.path import isfile, join

mypath = &quot;C:/Users/fullpath&quot;

onlyfiles = [f for f in listdir(mypath) if isfile(join(mypath, f))]

print(onlyfiles)
</code></pre>",0
982,67297993,ModuleNotFoundError: No module named 'urlib3',"<p>Im New to Python, trying to code a  <strong>webscraper</strong>. Launching my  script got an error.
Please can you help</p>
<pre><code>julien@julien-Lenovo-IdeaPad-S340-15IWL:~/Bureau$ python3 Paris.py 
</code></pre>
<p>Error:</p>
<blockquote>
<p>ModuleNotFoundError: No module named 'urlib3'</p>
<p>julien@julien-Lenovo-IdeaPad-S340-15IWL:~/Bureau$ python3 -m pip list</p>
<p>setproctitle (1.1.10)
urllib3 (1.26.4)
vboxapi (1.0)
virtualenv (15.1.0)</p>
<p>#!/usr/bin/env python3</p>
</blockquote>
<p>Code:</p>
<pre><code># import libraries
from bs4 import BeautifulSoup
import csv
import urlib3
# fetch the friend-list from LiveJournal
urllib.urlopen(&quot;http://www.google.com/&quot;)
</code></pre>",python|pip|python-3.6,"<p>It is <code>urllib3</code>, you are importing <code>urlib3</code>.</p>
<p>Use <code>import urllib3</code>.</p>",2
983,67451306,Time.sleep() not pausing the correct moment?,"<p>Hello I have created a quiz using python and tkinter. After each option is pressed I wanted the correct answer to turn green and the three incorrect to turn red then revert to the default for the next question.The problem here being that running the code will take the buttons to the default before the user can see the colours. To do this I tried to use time.sleep() in the function however no matter where I use it it just seems to pause on the button being pressed down and then goes onto the next question without seeing any colour change.</p>
<p>Here is the relevant piece of code</p>
<pre><code>def entry(num):
   global score
   global x
   global count
   count +=1

   if Qa[x] == 1:
       option1.config(bg = &quot;green&quot;)
       option2.config(bg = &quot;red&quot;)
       option3.config(bg=&quot;red&quot;)
       option4.config(bg=&quot;red&quot;)
   elif Qa[x] == 2:
       option1.config(bg=&quot;red&quot;)
       option2.config(bg=&quot;green&quot;)
       option3.config(bg=&quot;red&quot;)
       option4.config(bg=&quot;red&quot;)

   elif Qa[x] == 3:
       option1.config(bg=&quot;red&quot;)
       option2.config(bg=&quot;red&quot;)
       option3.config(bg=&quot;green&quot;)
       option4.config(bg=&quot;red&quot;)
   elif Qa[x] == 4:
       option1.config(bg=&quot;red&quot;)
       option2.config(bg=&quot;red&quot;)
       option3.config(bg=&quot;red&quot;)
       option4.config(bg=&quot;green&quot;)
   if num == Qa[x]:
       score += 1
   x +=1
   if count &lt;10:
       my_label.config(text = Qs[x])
       option1.config(text = (question_prompts[x])[1],bg = &quot;SystemButtonFace&quot;,command = lambda: entry(1) )
       option2.config(text=(question_prompts[x])[2],bg = &quot;SystemButtonFace&quot;,command = lambda: entry(2) )
       option3.config(text=(question_prompts[x])[3],bg = &quot;SystemButtonFace&quot;,command = lambda: entry(3) )
       option4.config(text=(question_prompts[x])[4],bg = &quot;SystemButtonFace&quot;,command = lambda: entry(4) )
   else:
       End_score =Label(text = &quot;Well done you scored&quot; +&quot; &quot;+ str(score)+&quot; &quot; +&quot;out of 11&quot;, font = 40)
       End_score.place(relx=0.5,rely =0.5,anchor = CENTER)
   print(x,score, count, Qa[x])

</code></pre>
<p>I haven't put the time.sleep() in here because I have tried it everywhere in this section an it gives the same result
I would really appreciate some help</p>",python|tkinter,"<p>The PROBLEM here is that the options will not actually change color until Tk can get back to its main loop.  As long as you are running your function, the main loop cannot pull new events.  You need to set the colors, then use <code>root.after</code> to schedule a callback at some point in the future where you reset to all green.</p>",1
984,67453610,Use of dictionaries with lists in Python,"<p>How can I look for similar keys in a Python dictionary and that its values are saved in a single key by using a list? That is, for example, the user enters a name and two different phone numbers; I'd like to store those two telephone numbers in the same key.</p>
<pre><code>agenda = {}

for i in range(3):
    nombre = input(&quot;Ingrese el nombre de usuario: &quot;)
    numero = int(input(&quot;Ingrese el numero de telefono del usuario: &quot;))
    agenda[nombre] = numero

for key in agenda.keys():
    if key in agenda.keys():
        lista = []
        agenda[key] = lista.append(numero)
print(agenda)
</code></pre>
<p>I tried it this way but if there is any repeated name the dictionary only takes into account once beforehand. Thank you very much.</p>",python-3.x,"<p>I think you mean this</p>
<pre><code>agenda = {}
for i in range(3):
    nombre = input(&quot;Ingrese el nombre de usuario: &quot;)
    numero = int(input(&quot;Ingrese el numero de telefono del usuario: &quot;))
    if nombre not in agenda:
        agenda[nombre] = []
        
    agenda[nombre].append(numero)
</code></pre>
<p>Example run:</p>
<pre><code>&gt;&gt;&gt; Ingrese el nombre de usuario: Pablo
&gt;&gt;&gt; Ingrese el numero de telefono del usuario: 123
&gt;&gt;&gt; Ingrese el nombre de usuario: Pablo
&gt;&gt;&gt; Ingrese el numero de telefono del usuario: 456
&gt;&gt;&gt; Ingrese el nombre de usuario: Camilo
&gt;&gt;&gt; Ingrese el numero de telefono del usuario: 321
</code></pre>
<p>Now, if you print <code>agenda</code>, you get</p>
<pre><code>&gt;&gt;&gt; agenda
    {'Pablo': [123, 456], 'Camilo': [321]}
</code></pre>",0
985,67453610,Use of dictionaries with lists in Python,"<p>How can I look for similar keys in a Python dictionary and that its values are saved in a single key by using a list? That is, for example, the user enters a name and two different phone numbers; I'd like to store those two telephone numbers in the same key.</p>
<pre><code>agenda = {}

for i in range(3):
    nombre = input(&quot;Ingrese el nombre de usuario: &quot;)
    numero = int(input(&quot;Ingrese el numero de telefono del usuario: &quot;))
    agenda[nombre] = numero

for key in agenda.keys():
    if key in agenda.keys():
        lista = []
        agenda[key] = lista.append(numero)
print(agenda)
</code></pre>
<p>I tried it this way but if there is any repeated name the dictionary only takes into account once beforehand. Thank you very much.</p>",python-3.x,"<p>As a complement to @Camilo's answer, you could make use of the defaultdict module (<a href=""https://docs.python.org/3/library/collections.html#collections.defaultdict"" rel=""nofollow noreferrer"">https://docs.python.org/3/library/collections.html#collections.defaultdict</a>) to create a list by default. Additionally, you could check for repeated phone numbers.</p>
<pre><code>from collections import defaultdict

agenda = defaultdict(list)
for i in range(3):
    nombre = input(&quot;Ingrese el nombre de usuario: &quot;)
    numero = int(input(&quot;Ingrese el numero de telefono del usuario: &quot;))
    if numero not in agenda[nombre]:
        agenda[nombre].append(numero)
</code></pre>",0
986,67474664,How to inverse cumulative sum in Pandas,"<p>I have a rather simple problem to which I cannot seem to find any solution. I have looked at many similar questions online but their solutions don't work in my case.</p>
<p>I have a pandas dataset in the following format</p>
<pre><code>        CountryCode  ConfirmedCases  ConfirmedDeaths        date
   335         ABW          4872.0             45.0  2020-12-01
   336         ABW          4902.0             45.0  2020-12-02
   337         ABW          4923.0             45.0  2020-12-03
   338         ABW          4942.0             45.0  2020-12-04
   339         ABW          4957.0             45.0  2020-12-05
</code></pre>
<p><strong>ConfirmedCases and ConfirmedDeaths are both measured as cumulative sums by CountryCode, but I need the daily cases and daily deaths by CountryCode</strong>. This requires that I compute the difference between confirmed cases at time <em>t</em> and time <em>t-1</em> for every country in my dataset--i.e. the difference between the number of cases today and the day before in the same country. Ideally, I would like a solution that allows me to register the daily number of cases and daily number of deaths by country as two new variables in the dataset. As a result, I would like something that should look like the following:</p>
<pre><code>        CountryCode  ConfirmedCases  ConfirmedDeaths        date    DailyCases    Daily Deaths
   335         ABW          4872.0             45.0  2020-12-01     15            0
   336         ABW          4902.0             45.0  2020-12-02     30            0
   337         ABW          4923.0             45.0  2020-12-03     21            0
   338         ABW          4942.0             45.0  2020-12-04     19            0
   339         ABW          4957.0             45.0  2020-12-05     15            0
</code></pre>
<p>Thanks in advance for your help!</p>",python|python-3.x|pandas|sum,"<p>Quang Hoang's solution is right except you should then replace <code>NaN</code> values with the initial value for each country:</p>
<pre><code>df['DailyCases'] = df.groupby('CountryCode')['ConfirmedCases'].diff()
df['DailyCases'] = df['DailyCases'].fillna(df['ConfirmedCases'])
</code></pre>",1
987,67348042,Inserting a row into a Pandas Dataframe in a certain column (without a name),"<p>I have the following dataframe:</p>
<pre><code>            value1 value2 value3
2021-04-26  22       22    22   
2021-04-27  21       26    26 
2021-04-28  27       29    27 
</code></pre>
<p>However, after inserting a new row like:</p>
<pre><code>row: {'value1': 40, 'value2': 40, 'value3': 40}
df.append(row, ignore_index=True)
</code></pre>
<p>The date column (even though it doesn't have a label) gets transformed into:</p>
<pre><code>   value1 value2 value3
0  22       22    22   
1  21       26    26 
2  27       29    27 
3  40       40    40
</code></pre>
<p>Instead of: (desired output)</p>
<pre><code>            value1 value2 value3
2021-04-26  22       22    22   
2021-04-27  21       26    26 
2021-04-28  27       29    27 
NaN         40       40    40
</code></pre>
<p>How can I add a new row with a certain date but without changing the whole dataframe, so I would get my desired output? Any help would be appreciated, thanks!</p>",python|pandas|dataframe,"<p>In general, it is a good practice to maintain the index to be non-null. Your input:</p>
<pre><code>df = pd.DataFrame([
    {'value1': 22, 'value2': 22, 'value3': 22},
    {'value1': 21, 'value2': 26, 'value3': 26},
    {'value1': 27, 'value2': 29, 'value3': 27}], 
    index=['2021-04-26', '2021-04-27', '2021-04-28'])

df.reset_index(inplace=True)
row = {'value1': 40, 'value2': 40, 'value3': 40}
df = df.append(pd.DataFrame([row]))
</code></pre>
<p>So that the output is:</p>
<pre><code>    index       value1  value2  value3
0   2021-04-26  22      22      22
1   2021-04-27  21      26      26
2   2021-04-28  27      29      27
0   NaN         40      40      40
</code></pre>
<p>After that if you prefer, you could rename the new column as 'date', and reset row index</p>
<pre><code>df.rename(columns={'index': 'date'}, inplace=True)
df.reset_index(drop=True, inplace=True)
</code></pre>
<p>Output</p>
<pre><code>    date        value1  value2  value3
0   2021-04-26  22      22      22
1   2021-04-27  21      26      26
2   2021-04-28  27      29      27
3   NaN         40      40      40
</code></pre>",0
